Range Length,Alphabet Size, Go through All in Range (ms),Entire Alphabet Rank (ms),Range / Alphabet ratio
5768,268,3e-06,0.000623,0.00373134
9023,268,4e-06,0.000617,0.00373134
37654,268,3e-06,0.000634,0.00373134
19771,268,4e-06,0.000624,0.00373134
19161,268,3e-06,0.000587,0.00373134
8257,268,4e-06,0.000472,0.00373134
37340,268,3e-06,0.000437,0.00373134
29153,268,4e-06,0.000421,0.00373134
14857,268,2e-06,0.000466,0.00373134
30962,268,2e-06,0.000386,0.00373134
25009,268,2e-06,0.000397,0.00373134
20795,268,2e-06,0.00042,0.00373134
13613,268,3e-06,0.000423,0.00373134
29613,268,2e-06,0.000398,0.00373134
36581,268,2e-06,0.000401,0.00373134
37040,268,3e-06,0.000634,0.00373134
22215,268,1e-06,0.000463,0.00373134
4214,268,3e-06,0.00056,0.00373134
13516,268,3e-06,0.000614,0.00373134
28206,268,4e-06,0.000424,0.00373134
4680,268,4e-06,0.000506,0.00373134
22319,268,4e-06,0.000564,0.00373134
9903,268,4e-06,0.000561,0.00373134
20016,268,2e-06,0.000526,0.00373134
28278,268,3e-06,0.000538,0.00373134
18278,268,3e-06,0.000437,0.00373134
14214,268,4e-06,0.000389,0.00373134
15816,268,4e-06,0.000587,0.00373134
35819,268,3e-06,0.000526,0.00373134
36087,268,3e-06,0.000647,0.00373134
33957,268,3e-06,0.000644,0.00373134
21674,268,2e-06,0.000506,0.00373134
8678,268,3e-06,0.000521,0.00373134
9386,268,4e-06,0.000465,0.00373134
9372,268,3e-06,0.00062,0.00373134
7104,268,4e-06,0.000549,0.00373134
10276,268,4e-06,0.00053,0.00373134
30975,268,3e-06,0.000472,0.00373134
10793,268,1e-06,0.000406,0.00373134
26492,268,4e-06,0.000522,0.00373134
22315,268,4e-06,0.000597,0.00373134
21644,268,5e-06,0.000621,0.00373134
8526,268,4e-06,0.000584,0.00373134
16657,268,4e-06,0.000635,0.00373134
2764,268,4e-06,0.000622,0.00373134
19920,268,4e-06,0.000577,0.00373134
29160,268,4e-06,0.000511,0.00373134
33040,268,4e-06,0.0005,0.00373134
20837,268,4e-06,0.000566,0.00373134
28300,268,3e-06,0.000501,0.00373134
106,268,2e-06,0.000395,0.00373134
33141,268,3e-06,0.000608,0.00373134
27794,268,4e-06,0.000617,0.00373134
25446,268,4e-06,0.000676,0.00373134
29062,268,4e-06,0.000639,0.00373134
32684,268,4e-06,0.000592,0.00373134
32504,268,3e-06,0.000601,0.00373134
14237,268,4e-06,0.000631,0.00373134
31219,268,3e-06,0.000642,0.00373134
29874,268,3e-06,0.000594,0.00373134
1,268,6e-06,0.000596,0.011194
3107,268,4e-06,0.000537,0.00373134
22316,268,3e-06,0.000585,0.00373134
185,268,3e-06,0.00049,0.00373134
34450,268,4e-06,0.000599,0.00373134
7335,268,3e-06,0.000426,0.00373134
22303,268,4e-06,0.000469,0.00373134
13998,268,4e-06,0.000483,0.00373134
8188,268,4e-06,0.00062,0.00373134
4982,268,3e-06,0.000624,0.00373134
9785,268,2e-06,0.000643,0.00373134
37585,268,4e-06,0.000655,0.00373134
34724,268,4e-06,0.000643,0.00373134
1358,268,3e-06,0.000636,0.00373134
9410,268,3e-06,0.000544,0.00373134
31437,268,4e-06,0.000583,0.00373134
7616,268,3e-06,0.000469,0.00373134
1,268,5e-06,0.000634,0.011194
19129,268,4e-06,0.000617,0.00373134
34597,268,3e-06,0.000613,0.00373134
8675,268,3e-06,0.000602,0.00373134
-86000,268,3e-06,0.000612,0.00373134
5723,268,4e-06,0.000516,0.00373134
34913,268,4e-06,0.000589,0.00373134
10385,268,4e-06,0.000556,0.00373134
24913,268,3e-06,0.000523,0.00373134
6,268,7e-06,0.000612,0.0223881
17228,268,4e-06,0.000601,0.00373134
2073,268,4e-06,0.000465,0.00373134
25989,268,4e-06,0.000392,0.00373134
23646,268,4e-06,0.000393,0.00373134
17072,268,4e-06,0.000382,0.00373134
19438,268,3e-06,0.000367,0.00373134
21902,268,3e-06,0.000365,0.00373134
1023,268,4e-06,0.000415,0.00373134
10961,268,2e-06,0.000362,0.00373134
16400,268,3e-06,0.000517,0.00373134
35626,268,3e-06,0.000368,0.00373134
11347,268,3e-06,0.000366,0.00373134
11602,268,3e-06,0.000394,0.00373134
36079,268,2e-06,0.000367,0.00373134
